230;24;8.5;3.65;6.5;18.65
199;23;8.5;3.55;6;18.05
190;22;8.375;3.65;5.5;17.525
207;20;8.5;3.65;4.5;16.65
194;20;8.5;3.55;4.5;16.55
203;21;8.375;3.6;5;16.975
196;21;8.375;3.65;5;17.025
224;27;8.375;3.6;8;19.975
208;23;8.875;3.6;6;18.475
230;26;8.875;3.4;7.8;20.075
211;22;8.375;3.6;5.5;17.475
227;19;8.375;3.65;4;16.025
223;18;8.375;3.6;3.5;15.475
215;28;8.75;3.55;8.5;20.8
210;21;8.5;3.6;5;17.1
168;19;8.875;3.45;4;16.325
186;24;8.5;3.55;8.3;20.35
228;24;9;3.45;6.5;18.95
186;22;8.875;3.5;5.5;17.875
177;22;8.625;3.6;5.5;17.725
197;24;8.5;3.6;6.5;18.6
181;19;8.5;3.55;4;16.05
188;29;8.5;3.55;9;21.05
282;19;8.875;3.45;4;16.325
189;21;8.625;3.6;5;17.225
207;31;8.875;3.5;11.2;23.575
192;27;9;3.5;8;20.5
206;20;8.5;3.6;4.5;16.6
187;20;8.375;3.65;4.5;16.525
213;19;8.875;3.45;4;16.325
224;19;8.875;3.45;4.3;16.625
209;24;9;3.5;6.8;19.3
193;19;8.875;3.55;4.3;16.725
176;22;9;3.35;5.8;18.15
200;21;8.625;3.55;5.6;17.775
196;20;8.375;3.65;4.5;16.525
195;23;8.5;3.6;6;18.1
198;24;8.5;3.65;6.5;18.65
200;22;8.375;3.6;5.5;17.475
188;21;8.625;3.6;5;17.225
222;23;8.375;3.65;6;18.025
265;28;8.75;3.65;9.7;22.1
226;21;8.375;3.65;5;17.025
209;22;8.875;3.4;5.5;17.775
260;31;9;3.45;11.5;23.95
194;27;8.875;3.5;8.3;20.675
234;24;9;3.35;6.5;18.85
228;21;8.75;3.5;5.9;18.15
188;30;8.375;3.6;9.5;21.475
195;23;8.625;3.6;6;18.225
207.08;22.8;8.6375;3.555;6.08;18.2725
