5135;0;12.4375;2.85;0;15.2875
4347;0;12.25;2.85;0;15.1
4172;0;12.5;2.85;0;15.35
5825;0;12.4375;2.85;1.5;16.7875
6017;0;12.25;2.85;2.25;17.35
5698;0;12.375;2.85;0;15.225
4159;0;12.25;2.85;0;15.1
6858;0;12.4375;2.85;0;15.2875
3970;0;12.4375;2.85;1;16.2875
3971;0;12.25;2.85;2.5;17.6
5343;0;12.25;2.85;0;15.1
7499;0;12.3125;2.85;0;15.1625
5052;0;12.5625;2.85;0;15.4125
4064;0;12.25;2.85;1;16.1
4770;0;12.5;2.85;3.25;18.6
3376;0;12.25;2.85;0;15.1
5944;0;12.3125;2.85;0;15.1625
5454;0;12.25;2.85;0;15.1
7501;0;12.3125;2.85;4.25;19.4125
4666;0;12.25;2.85;0;15.1
3862;0;12.4375;2.85;5.75;21.0375
3693;0;12.4375;2.85;0.75;16.0375
5131;0;12.375;2.85;0;15.225
6169;0;12.3125;2.85;0;15.1625
6492;0;12.375;2.85;0;15.225
6515;0;12.3125;2.85;0.75;15.9125
3369;0;12.25;2.85;3.5;18.6
4238;0;12.25;2.85;3.5;18.6
4400;0;12.25;2.85;0;15.1
6180;0;12.25;2.85;5.25;20.35
6429;0;12.25;2.85;0;15.1
7802;0;12.25;2.85;0;15.1
7985;0;12.4375;2.85;0;15.2875
5190;0;12.3125;2.85;0;15.1625
6007;0;12.375;2.85;0;15.225
3993;0;12.5;2.85;2.75;18.1
4491;0;12.5;2.85;0;15.35
4156;0;12.3125;2.85;0.5;15.6625
6177;0;12.75;2.85;0;15.6
3939;0;12.4375;2.85;1.5;16.7875
4373;0;12.4375;2.85;0;15.2875
8753;0;12.25;2.85;0;15.1
4000;0;12.25;2.85;0;15.1
4674;0;12.25;2.85;0;15.1
7367;0;12.25;2.85;0;15.1
4528;0;12.3125;2.85;2.5;17.6625
6135;0;12.3125;2.85;0;15.1625
6471;0;12.25;2.85;0;15.1
5546;0;12.25;2.85;0;15.1
4309;0;12.4375;2.85;0;15.2875
4027;0;12.25;2.85;0;15.1
5343;0;12.25;2.85;1.5;16.6
6824;0;12.25;2.85;0;15.1
4979;0;12.3125;2.85;0;15.1625
4481;0;12.25;2.85;3;18.1
3726;0;12.25;2.85;2.25;17.35
6840;0;12.25;2.85;0;15.1
4088;0;12.4375;2.85;0;15.2875
4302;0;12.25;2.85;0;15.1
4560;0;12.25;2.85;7;22.1
5215;0;12.6875;2.85;0;15.5375
4721;0;12.25;2.85;0;15.1
4868;0;12.25;2.85;0;15.1
6104;0;12.4375;2.85;0;15.2875
10301;0;12.25;2.85;0;15.1
3419;0;12.4375;2.85;5;20.2875
5020;0;12.25;2.85;0;15.1
3720;0;12.25;2.85;0;15.1
7694;0;12.4375;2.85;0.75;16.0375
5230;0;12.25;2.85;0.75;15.85
5254;0;12.3125;2.85;0;15.1625
4533;0;12.25;2.85;1.75;16.85
4427;0;12.25;2.85;0;15.1
8072;0;12.625;2.85;0;15.475
3610;0;12.3125;2.85;0.75;15.9125
16821;0;12.375;2.85;0;15.225
6536;0;12.25;2.85;0;15.1
9824;0;12.3125;2.85;0;15.1625
5273;0;12.25;2.85;0;15.1
4064;0;12.3125;2.85;0;15.1625
6378;0;12.25;2.85;0;15.1
4254;0;12.25;2.85;0;15.1
4823;0;12.3125;2.85;0.75;15.9125
4143;0;12.25;2.85;0.75;15.85
4310;0;12.25;2.85;0;15.1
4548;0;12.5;2.85;0;15.35
4816;0;12.3125;2.85;0;15.1625
6742;0;12.3125;2.85;0;15.1625
3581;0;12.25;2.85;0;15.1
3544;0;12.3125;2.85;3;18.1625
4971;0;12.25;2.85;0;15.1
4440;0;12.25;2.85;0.5;15.6
4810;0;12.375;2.85;0;15.225
4827;0;12.375;2.85;0;15.225
3784;0;12.25;2.85;0;15.1
5164;0;12.25;2.85;0;15.1
4891;0;12.25;2.85;2.25;17.35
5337;0;12.3125;2.85;0;15.1625
4504;0;12.25;2.85;0.5;15.6
4887;0;12.3125;2.85;0;15.1625
5348.25;0;12.32625;2.85;0.73;15.90625
