1430;46;26.125;7.4;6;39.525
2219;55;25.875;7.525;15;48.4
2069;53;25.8125;7.55;13;46.3625
2026;67;25.875;7.5;26.5;59.875
1724;54;26.375;7.35;9;42.725
1753;55;25.5;7.55;12.5;45.55
2273;56;26;7.4;16.5;49.9
1759;58;25.6875;7.525;17.5;50.7125
2016;60;26.25;7.425;14;47.675
2340;49;27.25;7.2;7;41.45
2316;55;25.8125;7.525;16;49.3375
1979;54;25.4375;7.575;15;48.0125
1448;61;26.125;7.425;21;54.55
2350;61;26.25;7.375;18.5;52.125
2199;58;25.8125;7.5;15.5;48.8125
1474;53;26.125;7.475;12.5;46.1
1848;47;26.8125;7.375;7;41.1875
2054;71;26.5;7.35;31.5;65.35
2161;59;26.8125;7.275;14;48.0875
1670;68;26.1875;7.375;24.5;58.0625
1867;50;26.875;7.3;8.5;42.675
2135;57;26;7.4;18;51.4
1691;59;26.125;7.4;18.5;52.025
1207;50;27.25;7.2;8;42.45
1707;51;27;7.275;11;45.275
1752;69;25.75;7.45;28;61.2
1567;67;26.5;7.375;26;59.875
1800;58;25.75;7.5;13.5;46.75
1950;63;26.5625;7.35;20;53.9125
2172;54;26.625;7.375;12;46
2025;53;26.6875;7.325;9;43.0125
2772;55;26.0625;7.45;14;47.5125
2275;50;25.875;7.4;11;44.275
1651;55;27.25;7.2;12;46.45
1923;59;26.125;7.375;18;51.5
2131;70;26;7.4;27;60.4
2095;51;26.125;7.425;11;44.55
1383;48;25.9375;7.45;8;41.3875
1786;63;28.875;7.05;23.5;59.425
2151;49;27.25;7.2;7;41.45
1811;53;26.4375;7.375;12;45.8125
2864;60;25.875;7.5;20;53.375
1478;58;26.25;7.4;14.5;48.15
1906;51;27.25;7.25;9;43.5
1673;58;26.4375;7.3;17;50.7375
2268;69;25.75;7.5;26;59.25
2401;69;25.9375;7.525;27;60.4625
3024;53;27.25;7.275;11;45.525
2214;69;27.1875;7.2;28.5;62.8875
1975.244898;57.36734694;26.35969388;7.385714286;15.94897959;49.69438776
