593;33;18.875;4.725;4.2;27.8
920;37;19.1875;4.625;14.55;38.3625
1277;38;19.3125;4.65;13.95;37.9125
818;33;18.875;4.725;8.25;31.85
1689;43;19;4.675;14.85;38.525
649;30;18.9375;4.75;3.9;27.5875
817;34;18.9375;4.725;8.4;32.0625
1026;33;19.25;4.675;7.35;31.275
1239;42;19.1875;4.55;15.9;39.6375
1359;39;19;4.725;17.25;40.975
866;31;18.9375;4.725;2.1;25.7625
1133;40;19.375;4.625;14.55;38.55
938;35;19.3125;4.575;10.95;34.8375
1022;40;18.875;4.75;14.7;38.325
1188;46;19.125;4.675;27.6;51.4
1174;32;18.875;4.725;5.85;29.45
1350;34;18.875;4.7;9;32.575
1314;37;18.875;4.725;10.95;34.55
985;37;18.9375;4.725;10.65;34.3125
1024;37;19;4.725;13.8;37.525
1247;42;19.5;4.6;24.45;48.55
860;32;18.75;4.725;4.65;28.125
1202;43;19.3125;4.675;23.55;47.5375
6274;36;18.875;4.675;11.85;35.4
1075;31;18.875;4.725;2.1;25.7
1437;41;18.75;4.7;15.6;39.05
1794;38;19.3125;4.675;12.45;36.4375
1198;39;18.875;4.775;18;41.65
4322;33;19.3125;4.625;4.2;28.1375
709;43;19.1875;4.7;14.7;38.5875
1295;38;19.5625;4.55;15.45;39.5625
980;34;19.25;4.65;8.4;32.3
1431;35;18.9375;4.7;3.3;26.9375
935;30;18.875;4.725;4.05;27.65
1555;35;18.75;4.75;9.45;32.95
936;33;18.9375;4.675;7.05;30.6625
1217;35;18.875;4.75;8.85;32.475
1619;30;18.75;4.75;2.55;26.05
1387;31;18.9375;4.725;2.1;25.7625
1468;36;19.125;4.7;10.2;34.025
1249;32;18.9375;4.725;2.4;26.0625
1700;31;18.9375;4.725;2.1;25.7625
1129;38;19;4.725;11.7;35.425
987;35;18.75;4.725;10.95;34.425
1293;30;18.9375;4.725;2.55;26.2125
988;41;18.875;4.75;19.5;43.125
1154;38;19.375;4.725;15.3;39.4
1018;38;19.25;4.65;13.2;37.1
826;31;18.9375;4.725;2.1;25.7625
1013;36;18.875;4.725;11.4;35
920;31;18.9375;4.725;2.1;25.7625
1700;30;18.9375;4.75;2.55;26.2375
940;43;18.875;4.75;15.45;39.075
6447;33;19.5;4.625;7.65;31.775
1093;35;19.375;4.675;8.55;32.6
949;44;19.0625;4.75;21;44.8125
1585;30;18.9375;4.725;4.2;27.8625
946;33;18.75;4.7;4.2;27.65
1039;49;19.375;4.725;20.25;44.35
1126;47;20.1875;4.425;21.15;45.7625
814;36;18.75;4.75;8.85;32.35
6026;30;18.9375;4.75;4.2;27.8875
9854;37;19.25;4.725;9.9;33.875
1231;30;18.875;4.75;4.2;27.825
1426;31;18.9375;4.725;2.1;25.7625
1517;40;19;4.7;18.45;42.15
1150;34;19;4.675;8.4;32.075
1204;45;19;4.675;26.55;50.225
1290;36;19.375;4.65;10.35;34.375
2067;40;18.9375;4.725;17.55;41.2125
1077;38;19.375;4.65;8.7;32.725
1362;38;18.875;4.75;14.7;38.325
910;31;18.9375;4.725;2.1;25.7625
1063;31;18.9375;4.725;2.1;25.7625
856;39;19.1875;4.7;14.25;38.1375
785;40;19.1875;4.625;16.05;39.8625
1034;33;19.0625;4.7;5.85;29.6125
942;32;18.875;4.725;5.55;29.15
1844;37;19.0625;4.675;9.15;32.8875
902;30;18.875;4.725;1.8;25.4
969;31;18.9375;4.725;5.85;29.5125
946;36;19.5;4.575;9.6;33.675
1364;36;19;4.65;13.05;36.7
1185;40;19;4.7;13.8;37.5
1218;29;18.875;4.775;0.75;24.4
9961;34;18.9375;4.725;7.8;31.4625
1193;33;19.5;4.65;8.25;32.4
854;38;19;4.7;10.95;34.65
910;34;18.875;4.65;6.75;30.275
824;36;18.875;4.75;10.5;34.125
1187;34;18.75;4.75;3;26.5
857;38;19.875;4.6;10.2;34.675
798;31;18.9375;4.725;4.35;28.0125
1025;37;18.9375;4.725;10.65;34.3125
891;32;18.875;4.675;5.1;28.65
1058;32;19.5625;4.675;6.45;30.6875
1721;33;18.875;4.7;8.25;31.825
1637;38;19.25;4.7;14.1;38.05
1240;32;19.0625;4.7;5.7;29.4625
945;37;19.125;4.65;9.15;32.925
1505.61;35.7;19.055;4.696;9.8505;33.6015
