20;17;7.625;1.775;0.5;9.9
22;24;7.625;1.775;4;13.4
23;21;7.625;1.775;2.5;11.9
21;20;7.625;1.775;2;11.4
21;23;7.625;1.775;3.5;12.9
22;17;7.625;1.775;0.5;9.9
32;20;7.625;1.775;2;11.4
22;26;7.625;1.775;5;14.4
23;22;7.625;1.775;3;12.4
28;21;7.625;1.775;2.5;11.9
21;17;7.625;1.775;0.5;9.9
21;25;7.625;1.775;4.5;13.9
21;22;7.625;1.775;3;12.4
21;22;7.625;1.775;3;12.4
25;29;7.625;1.775;8.6;18
21;18;7.625;1.775;1;10.4
21;24;7.625;1.775;4;13.4
24;24;7.625;1.775;4;13.4
23;25;7.625;1.775;4.5;13.9
25;23;7.625;1.775;3.5;12.9
22;24;7.625;1.775;4;13.4
21;18;7.625;1.775;1;10.4
21;20;7.625;1.775;2;11.4
20;19;7.625;1.775;1.5;10.9
20;17;7.625;1.775;0.5;9.9
21;22;7.625;1.775;3;12.4
20;24;7.625;1.775;4;13.4
22;21;7.625;1.775;2.5;11.9
20;17;7.625;1.775;0.5;9.9
24;27;7.625;1.775;5.5;14.9
21;18;7.625;1.775;1;10.4
21;20;7.625;1.775;2;11.4
23;27;7.625;1.775;5.5;14.9
21;22;7.625;1.775;3;12.4
21;17;7.625;1.775;0.5;9.9
21;19;7.625;1.775;1.5;10.9
23;22;7.625;1.775;3;12.4
28;23;7.625;1.775;3.5;12.9
21;18;7.625;1.775;1;10.4
23;21;7.625;1.775;2.5;11.9
21;17;7.625;1.775;0.5;9.9
23;20;7.625;1.775;2;11.4
24;27;7.625;1.775;6.1;15.5
28;24;7.625;1.775;4;13.4
23;20;7.625;1.775;2;11.4
21;26;7.625;1.775;5.6;15
28;24;7.625;1.775;4;13.4
30;23;7.625;1.775;3.5;12.9
23;17;7.625;1.775;0.5;9.9
23;22;7.625;1.775;3;12.4
25;17;7.625;1.775;0.5;9.9
27;20;7.625;1.775;2;11.4
27;31;7.625;1.775;7.5;16.9
21;22;7.625;1.775;3;12.4
22;26;7.625;1.775;5;14.4
20;17;7.625;1.775;0.5;9.9
23;19;7.625;1.775;1.5;10.9
22;19;7.625;1.775;1.5;10.9
32;22;7.625;1.775;3;12.4
23;20;7.625;1.775;2;11.4
22;22;7.625;1.775;3;12.4
22;17;7.625;1.775;0.5;9.9
23;22;7.625;1.775;3;12.4
22;22;7.625;1.775;3;12.4
20;17;7.625;1.775;0.5;9.9
22;22;7.625;1.775;3;12.4
22;24;7.625;1.775;4;13.4
23;23;7.625;1.775;3.5;12.9
27;30;7.625;1.775;7;16.4
24;26;7.625;1.775;5;14.4
23;32;7.625;1.775;8;17.4
24;23;7.625;1.775;3.5;12.9
22;17;7.625;1.775;0.5;9.9
27;17;7.625;1.775;0.5;9.9
22;26;7.625;1.775;5;14.4
23;34;7.625;1.775;9;18.4
22;21;7.625;1.775;2.5;11.9
22;23;7.625;1.775;3.5;12.9
28;18;7.625;1.775;1;10.4
23;18;7.625;1.775;1;10.4
21;25;7.625;1.775;4.5;13.9
23;23;7.625;1.775;3.5;12.9
23;22;7.625;1.775;3;12.4
22;26;7.625;1.775;5;14.4
25;19;7.625;1.775;1.5;10.9
23;20;7.625;1.775;2;11.4
24;29;7.625;1.775;6.5;15.9
23;22;7.625;1.775;3;12.4
22;22;7.625;1.775;3;12.4
27;22;7.625;1.775;3;12.4
21;18;7.625;1.775;1;10.4
23;22;7.625;1.775;3;12.4
21;17;7.625;1.775;0.5;9.9
21;21;7.625;1.775;2.5;11.9
21;22;7.625;1.775;3;12.4
26;22;7.625;1.775;3;12.4
22;27;7.625;1.775;5.5;14.9
21;19;7.625;1.775;1.5;10.9
23;19;7.625;1.775;1.5;10.9
23;19;7.625;1.775;1.5;10.9
22.95;21.79;7.625;1.775;2.928;12.328
