219;20;8.5;1.8;2;12.3
211;19;9;1.675;1.5;12.175
193;26;8.625;1.8;5;15.425
202;19;9;1.75;1.5;12.25
184;21;8.5;1.825;2.5;12.825
213;24;8.625;1.8;4;14.425
201;19;9;1.7;1.5;12.2
205;20;8.5;1.8;2;12.3
191;24;8.875;1.8;4;14.675
209;27;8.5;1.8;5.5;15.8
208;18;8.5;1.825;1;11.325
197;23;8.875;1.7;3.5;14.075
172;22;8.625;1.775;3;13.4
203;27;8.75;1.75;5.5;16
187;25;8.375;1.825;4.5;14.7
190;24;8.5;1.775;4;14.275
265;22;8.625;1.8;3;13.425
181;19;9;1.7;1.5;12.2
300;29;8.375;1.8;6.5;16.675
321;23;8.5;1.8;3.5;13.8
282;30;8.75;1.75;7;17.5
236;18;8.375;1.8;1;11.175
227;24;8.375;1.825;4;14.2
286;21;8.875;1.75;2.5;13.125
226;18;8.375;1.8;1;11.175
200;19;8.625;1.8;1.5;11.925
190;29;8.5;1.8;6.5;16.8
221;32;9.125;1.625;8;18.75
214;21;8.5;1.8;2.5;12.8
202;25;9;1.675;4.5;15.175
305;25;8.875;1.7;4.5;15.075
306;22;8.625;1.775;3;13.4
293;22;8.375;1.8;3;13.175
200;21;8.5;1.8;2.5;12.8
236;20;8.625;1.775;2;12.4
195;22;9;1.725;3;13.725
183;19;9;1.7;1.5;12.2
212;23;8.375;1.8;3.5;13.675
289;18;8.625;1.8;1;11.425
300;27;8.5;1.825;5.5;15.825
313;22;8.625;1.8;3;13.425
217;20;8.625;1.8;2;12.425
233;23;9;1.75;3.5;14.25
212;30;8.625;1.8;7;17.425
210;18;8.625;1.8;1;11.425
228;21;8.375;1.8;2.5;12.675
315;22;8.375;1.825;3;13.2
348;25;9.125;1.675;4.5;15.3
295;18;8.625;1.8;1;11.425
220;27;9;1.7;5.5;16.2
215;18;8.625;1.8;1;11.425
193;21;8.875;1.775;2.5;13.15
294;18;8.5;1.8;1;11.3
295;18;8.5;1.8;1;11.3
300;25;8.875;1.75;4.5;15.125
347;23;8.875;1.8;3.5;14.175
229;18;8.625;1.8;1;11.425
232;19;8.625;1.8;1.5;11.925
188;24;8.875;1.75;4;14.625
206;22;8.625;1.85;3;13.475
232;23;8.75;1.8;3.5;14.05
322;18;8.5;1.8;1;11.3
330;18;9.125;1.65;1;11.775
336;22;8.5;1.8;3;13.3
222;18;8.625;1.8;1;11.425
203;29;9;1.675;6.5;17.175
228;27;8.375;1.8;5.5;15.675
204;20;8.75;1.75;2;12.5
251;28;9;1.675;6;16.675
339;25;8.875;1.675;4.5;15.05
305;23;8.625;1.8;3.5;13.925
247;22;8.5;1.8;3;13.3
222;18;8.625;1.8;1;11.425
205;18;8.375;1.8;1;11.175
284;24;9;1.75;4;14.75
220;27;8.875;1.7;6.1;16.675
304;19;9;1.725;1.5;12.225
320;23;8.375;1.8;3.5;13.675
283;20;8.5;1.825;2;12.325
280;18;8.5;1.8;1;11.3
200;22;8.375;1.825;3;13.2
243;28;8.75;1.675;6;16.425
215;30;8.875;1.825;7;17.7
311;24;8.5;1.825;4;14.325
294;18;8.375;1.8;1;11.175
317;19;8.625;1.8;1.5;11.925
210;24;8.75;1.8;4;14.55
206;20;8.625;1.775;2;12.4
201;25;8.875;1.75;4.5;15.125
232;24;9;1.675;4;14.675
215;18;8.625;1.8;1;11.425
285;21;9;1.7;2.5;13.2
293;18;8.375;1.825;1;11.2
200;20;8.375;1.825;2;12.2
194;19;8.375;1.8;1.5;11.675
232;20;9.125;1.675;2;12.8
197;22;8.375;1.8;3;13.175
219;19;8.625;1.8;1.5;11.925
327;23;8.5;1.8;3.5;13.8
243.1616162;22.15151515;8.669191919;1.772727273;3.081818182;13.52373737
