1881;55;22.75;7;15;44.75
1242;52;22.75;7;8.5;38.25
2476;59;22.75;7;18;47.75
2411;49;22.75;7;8.5;38.25
1830;55;22.75;7;15;44.75
2590;57;22.75;7;14;43.75
2283;53;22.75;7;10;39.75
1514;61;22.75;7;16.5;46.25
2421;63;22.75;7;23;52.75
2454;61;22.75;7;14.5;44.25
2067;43;22.75;7;3.5;33.25
1297;56;22.75;7;16;45.75
1611;62;22.75;7;18.5;48.25
1812;57;22.75;7;15;44.75
2066;62;22.75;7;20.5;50.25
2193;47;22.75;7;7;36.75
1828;45;22.75;7;5;34.75
1526;51;22.75;7;10;39.75
2328;69;22.75;7;24.5;54.25
1821;56;22.75;7;14.5;44.25
2413;49;22.75;7;7.5;37.25
2207;71;22.75;7.025;31;60.775
1928;60;22.75;7;17.5;47.25
2165;41;22.75;7;2.5;32.25
3924;54;22.75;7.025;12.5;42.275
2258;58;22.75;7;18;47.75
1788;67;22.75;7.025;25.5;55.275
2091;48;22.75;7;8;37.75
1865;57;22.75;7.025;16;45.775
1589;56;22.75;7;13;42.75
1786;53;22.75;7;13;42.75
4688;57;22.75;7;17;46.75
1512;52;22.75;7;10.5;40.25
2058;53;22.75;7;12;41.75
5020;60;22.75;7.05;20;49.8
2281;54;22.75;7;14.5;44.25
1928;51;22.75;7;12;41.75
1533;48;22.75;7;6;35.75
1914;59;22.75;7;19;48.75
2815;44;22.75;7;4;33.75
2815;43;22.75;7;3.5;33.25
1579;65;22.75;7;21;50.75
2048;58;22.75;7;18;47.75
2217;41;22.75;7;2.5;32.25
1457;67;22.75;7;20;49.75
2281;64;22.75;7;24;53.75
1870;50;22.75;7;10;39.75
2276;44;22.75;7;4;33.75
1392;60;22.75;7;20;49.75
2149.979592;55.04081633;22.75;7.003061224;13.87755102;43.63061224
