619;31;18;4.55;4.35;26.9
749;36;18;4.55;12;34.55
971;32;18;4.55;5.1;27.65
693;32;18;4.55;3.45;26
824;43;18;4.55;26.25;48.8
803;28;18;4.55;0;22.55
679;29;18;4.55;2.85;25.4
751;33;18;4.55;7.05;29.6
903;33;18;4.6;8.85;31.45
657;32;18;4.55;5.25;27.8
577;28;18;4.55;1.5;24.05
682;31;18;4.55;5.25;27.8
958;37;18;4.55;14.85;37.4
774;34;18;4.55;9.75;32.3
758;37;18;4.55;15.45;38
1539;36;18;4.55;12.45;35
998;31;18;4.55;3.6;26.15
685;29;18;4.55;0.9;23.45
643;37;18;4.55;7.65;30.2
1209;32;18;4.55;5.25;27.8
756;29;18;4.55;2.85;25.4
1230;35;18;4.55;11.25;33.8
860;35;18;4.55;10.35;32.9
1491;35;18;4.55;11.25;33.8
845;28;18;4.55;1.5;24.05
881;32;18;4.55;5.4;27.95
1018;36;18;4.55;12.6;35.15
804;39;18;4.55;15.3;37.85
870;30;18;4.55;3.9;26.45
997;34;18;4.55;10.05;32.6
2006;32;18;4.55;4.8;27.35
701;34;18;4.55;6.9;29.45
811;38;18;4.55;12;34.55
1034;33;18;4.55;7.95;30.5
601;28;18;4.55;1.5;24.05
881;30;18;4.55;3.75;26.3
886;34;18;4.55;9.75;32.3
678;30;18;4.55;3.3;25.85
1109;31;18;4.55;4.05;26.6
750;34;18.125;4.55;8.25;30.925
1106;28;18;4.55;1.5;24.05
910;28;18;4.55;1.5;24.05
689;36;18;4.55;3.6;26.15
1090;32;18;4.55;5.1;27.65
1185;28;18;4.55;1.5;24.05
888;31;18;4.55;5.25;27.8
954;31;18;4.55;3.3;25.85
639;34;18;4.55;2.25;24.8
861;28;18;4.55;1.5;24.05
893;41;18;4.55;20.55;43.1
518;29;18;4.55;1.05;23.6
772;30;18;4.55;2.85;25.4
840;36;18;4.55;11.85;34.4
591;29;18;4.55;0.75;23.3
632;36;18.125;4.525;6.45;29.1
1214;34;18;4.55;10.35;32.9
785;28;18;4.55;1.5;24.05
905;30;18;4.55;3.9;26.45
985;34;18;4.55;8.55;31.1
1124;36;18;4.55;13.05;35.6
966;36;18;4.55;10.95;33.5
603;32;18;4.55;5.85;28.4
658;29;18;4.55;2.85;25.4
1002;29;18;4.55;3.75;26.3
1076;28;18;4.55;1.5;24.05
1187;37;18;4.55;8.7;31.25
616;30;18;4.55;1.95;24.5
707;33;18.25;4.5;7.95;30.7
1255;32;18;4.55;4.35;26.9
899;34;18;4.55;7.2;29.75
1112;42;18;4.55;20.85;43.4
569;34;18;4.55;8.55;31.1
834;28;18;4.55;1.5;24.05
1268;28;18;4.55;1.5;24.05
8689;35;18;4.55;12.45;35
666;40;18;4.55;19.65;42.2
928;32;18;4.55;5.1;27.65
1097;32;18;4.55;5.25;27.8
752;30;18;4.55;3.3;25.85
1703;32;18;4.55;5.85;28.4
778;33;18;4.55;7.95;30.5
1075;32;18;4.55;6.15;28.7
907;37;18;4.55;13.05;35.6
912;31;18;4.55;4.05;26.6
996;28;18;4.55;1.5;24.05
609;34;18;4.55;9.45;32
822;38;18;4.55;16.95;39.5
1146;35;18;4.55;10.2;32.75
806;35;18;4.6;7.65;30.25
1066;33;18;4.55;6.9;29.45
848;28;18;4.55;1.5;24.05
725;34;18;4.55;6.9;29.45
1170;31;18;4.55;4.95;27.5
824;29;18;4.55;2.85;25.4
737;28;18;4.55;2.1;24.65
8238;28;18;4.55;1.5;24.05
600;34;18;4.55;9.75;32.3
1023;35;18;4.55;8.25;30.8
507;29;18;4.55;2.25;24.8
626;34;18;4.55;10.95;33.5
1042.64;32.56;18.005;4.55025;6.7875;29.34275
